"VCF0702","VCF0101","VCF0110","VCF0114","VCF0301","VCF0310","VCF0009z","vote","age","education","income","party_id","interest","weight"
2,41,2,3,2,2,1,1,41,"HighSchool",3,"WeakDem",2,1
2,63,1,1,6,3,1,1,63,"LessHS",1,"WeakRep",3,1
1,48,3,3,2,1,1,0,48,"SomeCollege",3,"WeakDem",1,1
2,34,2,3,7,2,1,1,34,"HighSchool",3,"StrongRep",2,1
2,21,3,4,7,3,1,1,21,"SomeCollege",4,"StrongRep",3,1
2,50,2,2,1,3,1,1,50,"HighSchool",2,"StrongDem",3,1
2,66,2,1,2,2,1,1,66,"HighSchool",1,"WeakDem",2,1
2,26,2,2,2,3,1,1,26,"HighSchool",2,"WeakDem",3,1
2,47,1,2,2,3,1,1,47,"LessHS",2,"WeakDem",3,1
2,0,2,3,7,3,1,1,0,"HighSchool",3,"StrongRep",3,1
2,36,2,2,2,1,1,1,36,"HighSchool",2,"WeakDem",1,1
2,28,2,4,2,1,1,1,28,"HighSchool",4,"WeakDem",1,1
1,69,1,1,4,1,1,0,69,"LessHS",1,"Independent",1,1
2,37,2,2,2,1,1,1,37,"HighSchool",2,"WeakDem",1,1
2,43,1,3,2,1,1,1,43,"LessHS",3,"WeakDem",1,1
1,32,1,1,2,1,1,0,32,"LessHS",1,"WeakDem",1,1
1,36,1,2,2,1,1,0,36,"LessHS",2,"WeakDem",1,1
2,40,2,4,2,2,1,1,40,"HighSchool",4,"WeakDem",2,1
1,56,1,1,1,2,1,0,56,"LessHS",1,"StrongDem",2,1
2,21,3,2,2,2,1,1,21,"SomeCollege",2,"WeakDem",2,1
1,55,1,1,1,1,1,0,55,"LessHS",1,"StrongDem",1,1
2,32,2,3,1,3,1,1,32,"HighSchool",3,"StrongDem",3,1
2,42,2,4,7,3,1,1,42,"HighSchool",4,"StrongRep",3,1
1,24,2,4,5,1,1,0,24,"HighSchool",4,"IndLeanRep",1,1
2,25,2,2,2,3,1,1,25,"HighSchool",2,"WeakDem",3,1
1,30,1,4,2,2,1,0,30,"LessHS",4,"WeakDem",2,1
2,61,1,1,1,3,1,1,61,"LessHS",1,"StrongDem",3,1
2,30,3,4,3,2,1,1,30,"SomeCollege",4,"IndLeanDem",2,1
2,52,1,2,1,3,1,1,52,"LessHS",2,"StrongDem",3,1
2,57,4,5,3,2,1,1,57,"CollegePlus",5,"IndLeanDem",2,1
1,36,1,4,4,1,1,0,36,"LessHS",4,"Independent",1,1
1,0,1,1,2,1,1,0,0,"LessHS",1,"WeakDem",1,1
1,28,1,1,1,1,1,0,28,"LessHS",1,"StrongDem",1,1
2,50,2,4,5,2,1,1,50,"HighSchool",4,"IndLeanRep",2,1
2,46,2,4,3,2,1,1,46,"HighSchool",4,"IndLeanDem",2,1
1,47,1,3,2,1,1,0,47,"LessHS",3,"WeakDem",1,1
1,36,1,4,2,2,1,0,36,"LessHS",4,"WeakDem",2,1
2,23,4,4,5,3,1,1,23,"CollegePlus",4,"IndLeanRep",3,1
1,35,1,2,3,2,1,0,35,"LessHS",2,"IndLeanDem",2,1
2,47,1,3,1,2,1,1,47,"LessHS",3,"StrongDem",2,1
1,27,2,1,2,1,1,0,27,"HighSchool",1,"WeakDem",1,1
2,55,1,4,6,2,1,1,55,"LessHS",4,"WeakRep",2,1
2,52,1,4,1,3,1,1,52,"LessHS",4,"StrongDem",3,1
2,41,2,4,2,3,1,1,41,"HighSchool",4,"WeakDem",3,1
1,50,2,2,2,2,1,0,50,"HighSchool",2,"WeakDem",2,1
1,78,2,1,1,3,1,0,78,"HighSchool",1,"StrongDem",3,1
2,76,1,3,5,2,1,1,76,"LessHS",3,"IndLeanRep",2,1
2,60,2,4,1,3,1,1,60,"HighSchool",4,"StrongDem",3,1
2,51,1,4,5,2,1,1,51,"LessHS",4,"IndLeanRep",2,1
2,57,2,4,1,2,1,1,57,"HighSchool",4,"StrongDem",2,1
2,64,2,1,7,2,1,1,64,"HighSchool",1,"StrongRep",2,1
2,37,2,4,3,0,1,1,37,"HighSchool",4,"IndLeanDem",0,1
2,45,2,4,6,3,1,1,45,"HighSchool",4,"WeakRep",3,1
2,69,1,1,1,1,1,1,69,"LessHS",1,"StrongDem",1,1
2,28,1,3,2,2,1,1,28,"LessHS",3,"WeakDem",2,1
2,52,4,3,1,3,1,1,52,"CollegePlus",3,"StrongDem",3,1
2,24,2,4,1,2,1,1,24,"HighSchool",4,"StrongDem",2,1
2,21,2,4,5,3,1,1,21,"HighSchool",4,"IndLeanRep",3,1
2,24,2,4,2,2,1,1,24,"HighSchool",4,"WeakDem",2,1
1,49,1,1,1,1,1,0,49,"LessHS",1,"StrongDem",1,1
2,24,3,4,2,3,1,1,24,"SomeCollege",4,"WeakDem",3,1
1,37,2,1,2,2,1,0,37,"HighSchool",1,"WeakDem",2,1
2,54,2,4,5,3,1,1,54,"HighSchool",4,"IndLeanRep",3,1
2,39,2,4,2,3,1,1,39,"HighSchool",4,"WeakDem",3,1
1,50,2,4,1,1,1,0,50,"HighSchool",4,"StrongDem",1,1
2,56,1,0,4,2,1,1,56,"LessHS",0,"Independent",2,1
2,39,2,3,6,2,1,1,39,"HighSchool",3,"WeakRep",2,1
2,39,3,4,3,1,1,1,39,"SomeCollege",4,"IndLeanDem",1,1
1,70,1,1,7,2,1,0,70,"LessHS",1,"StrongRep",2,1
1,61,2,3,5,3,1,0,61,"HighSchool",3,"IndLeanRep",3,1
2,46,2,4,4,2,1,1,46,"HighSchool",4,"Independent",2,1
2,52,2,2,6,1,1,1,52,"HighSchool",2,"WeakRep",1,1
1,34,4,5,1,2,1,0,34,"CollegePlus",5,"StrongDem",2,1
2,36,3,4,2,3,1,1,36,"SomeCollege",4,"WeakDem",3,1
2,0,2,1,1,3,1,1,0,"HighSchool",1,"StrongDem",3,1
1,44,2,2,7,2,1,0,44,"HighSchool",2,"StrongRep",2,1
2,41,2,3,6,1,1,1,41,"HighSchool",3,"WeakRep",1,1
1,80,1,1,7,1,1,0,80,"LessHS",1,"StrongRep",1,1
2,72,1,2,1,3,1,1,72,"LessHS",2,"StrongDem",3,1
2,53,1,2,1,2,1,1,53,"LessHS",2,"StrongDem",2,1
2,48,2,5,7,3,1,1,48,"HighSchool",5,"StrongRep",3,1
2,67,1,1,1,3,1,1,67,"LessHS",1,"StrongDem",3,1
2,37,1,3,5,2,1,1,37,"LessHS",3,"IndLeanRep",2,1
2,40,2,4,5,3,1,1,40,"HighSchool",4,"IndLeanRep",3,1
2,31,2,4,7,2,1,1,31,"HighSchool",4,"StrongRep",2,1
2,45,2,4,7,3,1,1,45,"HighSchool",4,"StrongRep",3,1
2,47,2,2,2,1,1,1,47,"HighSchool",2,"WeakDem",1,1
1,65,1,1,4,1,1,0,65,"LessHS",1,"Independent",1,1
2,42,1,3,6,1,1,1,42,"LessHS",3,"WeakRep",1,1
2,69,1,3,1,3,1,1,69,"LessHS",3,"StrongDem",3,1
2,80,3,2,7,2,1,1,80,"SomeCollege",2,"StrongRep",2,1
2,61,2,4,7,3,1,1,61,"HighSchool",4,"StrongRep",3,1
2,25,2,3,5,3,1,1,25,"HighSchool",3,"IndLeanRep",3,1
2,68,2,5,6,3,1,1,68,"HighSchool",5,"WeakRep",3,1
2,61,1,2,7,3,1,1,61,"LessHS",2,"StrongRep",3,1
1,29,1,1,1,2,1,0,29,"LessHS",1,"StrongDem",2,1
2,33,2,4,6,3,1,1,33,"HighSchool",4,"WeakRep",3,1
2,60,2,4,7,3,1,1,60,"HighSchool",4,"StrongRep",3,1
2,46,3,4,7,2,1,1,46,"SomeCollege",4,"StrongRep",2,1
2,42,2,5,5,2,1,1,42,"HighSchool",5,"IndLeanRep",2,1
1,40,1,2,2,1,1,0,40,"LessHS",2,"WeakDem",1,1
2,65,1,1,1,1,1,1,65,"LessHS",1,"StrongDem",1,1
1,53,2,2,6,2,1,0,53,"HighSchool",2,"WeakRep",2,1
1,53,1,1,4,2,1,0,53,"LessHS",1,"Independent",2,1
2,27,3,3,5,1,1,1,27,"SomeCollege",3,"IndLeanRep",1,1
2,56,2,2,6,3,1,1,56,"HighSchool",2,"WeakRep",3,1
2,49,1,3,3,2,1,1,49,"LessHS",3,"IndLeanDem",2,1
2,40,1,1,7,1,1,1,40,"LessHS",1,"StrongRep",1,1
2,22,3,3,3,2,1,1,22,"SomeCollege",3,"IndLeanDem",2,1
1,60,1,1,6,2,1,0,60,"LessHS",1,"WeakRep",2,1
2,46,2,4,6,3,1,1,46,"HighSchool",4,"WeakRep",3,1
2,23,1,3,6,2,1,1,23,"LessHS",3,"WeakRep",2,1
2,44,1,2,1,3,1,1,44,"LessHS",2,"StrongDem",3,1
2,45,4,4,7,3,1,1,45,"CollegePlus",4,"StrongRep",3,1
2,53,1,4,4,1,1,1,53,"LessHS",4,"Independent",1,1
2,36,2,3,6,2,1,1,36,"HighSchool",3,"WeakRep",2,1
2,63,1,1,1,3,1,1,63,"LessHS",1,"StrongDem",3,1
1,25,2,2,1,3,1,0,25,"HighSchool",2,"StrongDem",3,1
2,64,2,4,5,2,1,1,64,"HighSchool",4,"IndLeanRep",2,1
2,29,1,2,1,2,1,1,29,"LessHS",2,"StrongDem",2,1
2,67,1,1,1,1,1,1,67,"LessHS",1,"StrongDem",1,1
2,24,3,2,7,3,1,1,24,"SomeCollege",2,"StrongRep",3,1
2,72,1,1,1,2,1,1,72,"LessHS",1,"StrongDem",2,1
1,52,1,3,6,1,1,0,52,"LessHS",3,"WeakRep",1,1
2,55,1,3,4,1,1,1,55,"LessHS",3,"Independent",1,1
1,34,2,3,1,2,1,0,34,"HighSchool",3,"StrongDem",2,1
2,28,4,2,6,3,1,1,28,"CollegePlus",2,"WeakRep",3,1
1,47,1,3,7,1,1,0,47,"LessHS",3,"StrongRep",1,1
2,42,1,2,1,3,1,1,42,"LessHS",2,"StrongDem",3,1
2,38,2,2,6,1,1,1,38,"HighSchool",2,"WeakRep",1,1
2,79,2,2,7,1,1,1,79,"HighSchool",2,"StrongRep",1,1
2,53,1,4,4,1,1,1,53,"LessHS",4,"Independent",1,1
2,25,3,2,5,2,1,1,25,"SomeCollege",2,"IndLeanRep",2,1
2,42,2,4,7,3,1,1,42,"HighSchool",4,"StrongRep",3,1
2,52,2,3,1,3,1,1,52,"HighSchool",3,"StrongDem",3,1
1,48,2,4,6,2,1,0,48,"HighSchool",4,"WeakRep",2,1
2,25,2,2,1,3,1,1,25,"HighSchool",2,"StrongDem",3,1
1,45,2,4,2,1,1,0,45,"HighSchool",4,"WeakDem",1,1
2,34,2,4,6,2,1,1,34,"HighSchool",4,"WeakRep",2,1
2,42,3,3,5,1,1,1,42,"SomeCollege",3,"IndLeanRep",1,1
2,38,2,4,7,3,1,1,38,"HighSchool",4,"StrongRep",3,1
1,41,2,3,5,1,1,0,41,"HighSchool",3,"IndLeanRep",1,1
2,62,2,3,7,3,1,1,62,"HighSchool",3,"StrongRep",3,1
2,37,1,2,6,1,1,1,37,"LessHS",2,"WeakRep",1,1
2,43,2,3,2,2,1,1,43,"HighSchool",3,"WeakDem",2,1
1,27,2,4,5,2,1,0,27,"HighSchool",4,"IndLeanRep",2,1
2,72,2,3,1,3,1,1,72,"HighSchool",3,"StrongDem",3,1
1,64,1,2,6,1,1,0,64,"LessHS",2,"WeakRep",1,1
2,67,1,2,1,2,1,1,67,"LessHS",2,"StrongDem",2,1
2,33,4,4,7,2,1,1,33,"CollegePlus",4,"StrongRep",2,1
2,55,2,4,1,3,1,1,55,"HighSchool",4,"StrongDem",3,1
1,47,3,5,6,2,1,0,47,"SomeCollege",5,"WeakRep",2,1
1,25,1,4,5,2,1,0,25,"LessHS",4,"IndLeanRep",2,1
1,65,2,5,1,2,1,0,65,"HighSchool",5,"StrongDem",2,1
1,62,1,3,4,1,1,0,62,"LessHS",3,"Independent",1,1
2,64,2,1,7,1,1,1,64,"HighSchool",1,"StrongRep",1,1
2,67,1,3,3,1,1,1,67,"LessHS",3,"IndLeanDem",1,1
1,21,2,3,7,2,1,0,21,"HighSchool",3,"StrongRep",2,1
2,26,2,3,5,1,1,1,26,"HighSchool",3,"IndLeanRep",1,1
2,29,4,4,7,3,1,1,29,"CollegePlus",4,"StrongRep",3,1
2,51,1,3,6,1,1,1,51,"LessHS",3,"WeakRep",1,1
2,54,2,5,4,2,1,1,54,"HighSchool",5,"Independent",2,1
2,57,2,2,7,1,1,1,57,"HighSchool",2,"StrongRep",1,1
2,70,2,0,4,3,1,1,70,"HighSchool",0,"Independent",3,1
2,34,2,2,7,3,1,1,34,"HighSchool",2,"StrongRep",3,1
2,27,2,2,2,2,1,1,27,"HighSchool",2,"WeakDem",2,1
2,59,2,0,7,3,1,1,59,"HighSchool",0,"StrongRep",3,1
2,55,1,2,6,3,1,1,55,"LessHS",2,"WeakRep",3,1
2,61,1,5,5,3,1,1,61,"LessHS",5,"IndLeanRep",3,1
2,55,2,3,2,2,1,1,55,"HighSchool",3,"WeakDem",2,1
2,38,2,4,3,2,1,1,38,"HighSchool",4,"IndLeanDem",2,1
2,33,2,3,1,3,1,1,33,"HighSchool",3,"StrongDem",3,1
1,40,2,3,3,2,1,0,40,"HighSchool",3,"IndLeanDem",2,1
1,77,1,1,2,1,1,0,77,"LessHS",1,"WeakDem",1,1
2,69,1,0,7,1,1,1,69,"LessHS",0,"StrongRep",1,1
2,51,1,3,2,1,1,1,51,"LessHS",3,"WeakDem",1,1
2,47,3,3,1,1,1,1,47,"SomeCollege",3,"StrongDem",1,1
2,41,2,3,7,2,1,1,41,"HighSchool",3,"StrongRep",2,1
2,39,1,2,1,1,1,1,39,"LessHS",2,"StrongDem",1,1
2,49,2,1,7,2,1,1,49,"HighSchool",1,"StrongRep",2,1
2,71,4,1,7,2,1,1,71,"CollegePlus",1,"StrongRep",2,1
2,39,1,3,7,3,1,1,39,"LessHS",3,"StrongRep",3,1
1,37,4,5,6,1,1,0,37,"CollegePlus",5,"WeakRep",1,1
1,23,2,3,5,3,1,0,23,"HighSchool",3,"IndLeanRep",3,1
2,68,3,3,7,1,1,1,68,"SomeCollege",3,"StrongRep",1,1
2,27,2,3,6,2,1,1,27,"HighSchool",3,"WeakRep",2,1
2,40,2,3,2,1,1,1,40,"HighSchool",3,"WeakDem",1,1
2,53,2,4,6,3,1,1,53,"HighSchool",4,"WeakRep",3,1
2,21,2,4,3,1,1,1,21,"HighSchool",4,"IndLeanDem",1,1
2,62,1,2,4,1,1,1,62,"LessHS",2,"Independent",1,1
1,29,2,3,1,2,1,0,29,"HighSchool",3,"StrongDem",2,1
2,25,2,4,4,2,1,1,25,"HighSchool",4,"Independent",2,1
2,57,1,0,2,1,1,1,57,"LessHS",0,"WeakDem",1,1
1,70,1,1,1,1,1,0,70,"LessHS",1,"StrongDem",1,1
2,29,2,2,1,3,1,1,29,"HighSchool",2,"StrongDem",3,1
2,39,2,4,1,2,1,1,39,"HighSchool",4,"StrongDem",2,1
2,45,2,4,6,1,1,1,45,"HighSchool",4,"WeakRep",1,1
2,55,2,1,5,2,1,1,55,"HighSchool",1,"IndLeanRep",2,1
2,51,1,2,2,2,1,1,51,"LessHS",2,"WeakDem",2,1
2,28,2,2,1,3,1,1,28,"HighSchool",2,"StrongDem",3,1
2,29,2,4,4,3,1,1,29,"HighSchool",4,"Independent",3,1
1,23,2,3,4,1,1,0,23,"HighSchool",3,"Independent",1,1
2,68,1,2,1,3,1,1,68,"LessHS",2,"StrongDem",3,1
2,38,2,3,2,3,1,1,38,"HighSchool",3,"WeakDem",3,1
2,35,4,5,2,3,1,1,35,"CollegePlus",5,"WeakDem",3,1
1,33,3,3,3,2,1,0,33,"SomeCollege",3,"IndLeanDem",2,1
2,66,4,2,4,1,1,1,66,"CollegePlus",2,"Independent",1,1
2,27,3,3,3,3,1,1,27,"SomeCollege",3,"IndLeanDem",3,1
2,47,1,4,2,1,1,1,47,"LessHS",4,"WeakDem",1,1
2,38,2,2,2,2,1,1,38,"HighSchool",2,"WeakDem",2,1
1,23,2,1,2,1,1,0,23,"HighSchool",1,"WeakDem",1,1
2,29,2,4,5,1,1,1,29,"HighSchool",4,"IndLeanRep",1,1
2,39,2,3,4,2,1,1,39,"HighSchool",3,"Independent",2,1
1,50,1,4,2,3,1,0,50,"LessHS",4,"WeakDem",3,1
2,36,2,3,1,3,1,1,36,"HighSchool",3,"StrongDem",3,1
2,45,2,4,7,1,1,1,45,"HighSchool",4,"StrongRep",1,1
1,56,1,3,2,1,1,0,56,"LessHS",3,"WeakDem",1,1
2,70,2,1,1,2,1,1,70,"HighSchool",1,"StrongDem",2,1
1,49,1,1,2,2,1,0,49,"LessHS",1,"WeakDem",2,1
2,57,2,2,1,0,1,1,57,"HighSchool",2,"StrongDem",0,1
2,39,1,2,6,2,1,1,39,"LessHS",2,"WeakRep",2,1
2,56,2,3,7,1,1,1,56,"HighSchool",3,"StrongRep",1,1
2,53,2,3,7,1,1,1,53,"HighSchool",3,"StrongRep",1,1
1,75,1,1,1,1,1,0,75,"LessHS",1,"StrongDem",1,1
2,41,2,2,4,2,1,1,41,"HighSchool",2,"Independent",2,1
2,50,2,4,5,3,1,1,50,"HighSchool",4,"IndLeanRep",3,1
2,82,2,3,2,3,1,1,82,"HighSchool",3,"WeakDem",3,1
2,33,2,4,2,2,1,1,33,"HighSchool",4,"WeakDem",2,1
1,26,1,3,6,3,1,0,26,"LessHS",3,"WeakRep",3,1
2,36,3,4,1,2,1,1,36,"SomeCollege",4,"StrongDem",2,1
1,59,3,0,6,2,1,0,59,"SomeCollege",0,"WeakRep",2,1
2,37,3,3,7,2,1,1,37,"SomeCollege",3,"StrongRep",2,1
2,26,2,3,4,2,1,1,26,"HighSchool",3,"Independent",2,1
1,40,1,2,2,1,1,0,40,"LessHS",2,"WeakDem",1,1
1,54,1,1,2,2,1,0,54,"LessHS",1,"WeakDem",2,1
1,39,1,2,2,2,1,0,39,"LessHS",2,"WeakDem",2,1
2,0,1,5,4,1,1,1,0,"LessHS",5,"Independent",1,1
1,60,1,2,1,1,1,0,60,"LessHS",2,"StrongDem",1,1
1,48,2,1,1,1,1,0,48,"HighSchool",1,"StrongDem",1,1
1,65,2,1,5,3,1,0,65,"HighSchool",1,"IndLeanRep",3,1
2,34,2,3,2,2,1,1,34,"HighSchool",3,"WeakDem",2,1
2,63,2,1,6,3,1,1,63,"HighSchool",1,"WeakRep",3,1
2,53,4,5,6,0,1,1,53,"CollegePlus",5,"WeakRep",0,1
2,44,4,5,3,1,1,1,44,"CollegePlus",5,"IndLeanDem",1,1
1,49,1,2,3,1,1,0,49,"LessHS",2,"IndLeanDem",1,1
2,34,2,5,2,3,1,1,34,"HighSchool",5,"WeakDem",3,1
2,39,3,4,5,3,1,1,39,"SomeCollege",4,"IndLeanRep",3,1
1,43,1,4,3,1,1,0,43,"LessHS",4,"IndLeanDem",1,1
2,36,2,3,1,3,1,1,36,"HighSchool",3,"StrongDem",3,1
2,91,1,1,7,3,1,1,91,"LessHS",1,"StrongRep",3,1
1,31,2,0,2,1,1,0,31,"HighSchool",0,"WeakDem",1,1
2,34,2,4,1,1,1,1,34,"HighSchool",4,"StrongDem",1,1
2,33,2,2,5,2,1,1,33,"HighSchool",2,"IndLeanRep",2,1
2,29,4,4,6,3,1,1,29,"CollegePlus",4,"WeakRep",3,1
1,21,1,4,1,2,1,0,21,"LessHS",4,"StrongDem",2,1
2,61,1,3,2,3,1,1,61,"LessHS",3,"WeakDem",3,1
2,76,1,1,4,1,1,1,76,"LessHS",1,"Independent",1,1
1,59,2,3,5,1,1,0,59,"HighSchool",3,"IndLeanRep",1,1
1,23,2,3,2,3,1,0,23,"HighSchool",3,"WeakDem",3,1
2,21,2,1,3,1,1,1,21,"HighSchool",1,"IndLeanDem",1,1
2,31,2,2,6,2,1,1,31,"HighSchool",2,"WeakRep",2,1
2,42,3,4,1,0,1,1,42,"SomeCollege",4,"StrongDem",0,1
2,56,2,2,2,1,1,1,56,"HighSchool",2,"WeakDem",1,1
2,29,2,3,1,2,1,1,29,"HighSchool",3,"StrongDem",2,1
2,33,3,2,4,3,1,1,33,"SomeCollege",2,"Independent",3,1
2,0,1,2,1,3,1,1,0,"LessHS",2,"StrongDem",3,1
1,32,4,3,5,1,1,0,32,"CollegePlus",3,"IndLeanRep",1,1
2,57,2,3,1,3,1,1,57,"HighSchool",3,"StrongDem",3,1
1,26,1,2,3,2,1,0,26,"LessHS",2,"IndLeanDem",2,1
2,25,2,3,2,3,1,1,25,"HighSchool",3,"WeakDem",3,1
2,42,2,4,2,3,1,1,42,"HighSchool",4,"WeakDem",3,1
2,30,2,5,6,3,1,1,30,"HighSchool",5,"WeakRep",3,1
2,36,1,2,2,2,1,1,36,"LessHS",2,"WeakDem",2,1
2,72,1,1,7,1,1,1,72,"LessHS",1,"StrongRep",1,1
1,47,4,3,6,2,1,0,47,"CollegePlus",3,"WeakRep",2,1
2,44,1,1,2,1,1,1,44,"LessHS",1,"WeakDem",1,1
2,41,2,5,2,3,1,1,41,"HighSchool",5,"WeakDem",3,1
2,61,1,1,1,1,1,1,61,"LessHS",1,"StrongDem",1,1
2,35,2,1,4,2,1,1,35,"HighSchool",1,"Independent",2,1
2,32,2,3,1,2,1,1,32,"HighSchool",3,"StrongDem",2,1
2,48,1,2,1,3,1,1,48,"LessHS",2,"StrongDem",3,1
2,51,1,3,1,3,1,1,51,"LessHS",3,"StrongDem",3,1
2,42,1,4,6,2,1,1,42,"LessHS",4,"WeakRep",2,1
2,26,2,0,5,2,1,1,26,"HighSchool",0,"IndLeanRep",2,1
1,58,3,3,1,3,1,0,58,"SomeCollege",3,"StrongDem",3,1
1,46,1,1,7,2,1,0,46,"LessHS",1,"StrongRep",2,1
2,72,2,3,4,2,1,1,72,"HighSchool",3,"Independent",2,1
1,34,2,2,6,1,1,0,34,"HighSchool",2,"WeakRep",1,1
2,54,2,2,2,1,1,1,54,"HighSchool",2,"WeakDem",1,1
2,40,1,2,2,3,1,1,40,"LessHS",2,"WeakDem",3,1
2,29,3,3,7,2,1,1,29,"SomeCollege",3,"StrongRep",2,1
2,38,2,2,1,3,1,1,38,"HighSchool",2,"StrongDem",3,1
2,55,4,3,1,2,1,1,55,"CollegePlus",3,"StrongDem",2,1
2,30,2,3,1,3,1,1,30,"HighSchool",3,"StrongDem",3,1
1,23,3,3,7,2,1,0,23,"SomeCollege",3,"StrongRep",2,1
2,49,1,4,6,3,1,1,49,"LessHS",4,"WeakRep",3,1
2,40,4,3,2,2,1,1,40,"CollegePlus",3,"WeakDem",2,1
2,0,1,0,7,2,1,1,0,"LessHS",0,"StrongRep",2,1
2,34,2,0,2,1,1,1,34,"HighSchool",0,"WeakDem",1,1
2,26,2,3,6,1,1,1,26,"HighSchool",3,"WeakRep",1,1
1,41,3,2,3,2,1,0,41,"SomeCollege",2,"IndLeanDem",2,1
2,21,2,2,1,3,1,1,21,"HighSchool",2,"StrongDem",3,1
2,26,3,4,3,2,1,1,26,"SomeCollege",4,"IndLeanDem",2,1
2,43,1,3,6,3,1,1,43,"LessHS",3,"WeakRep",3,1
2,61,2,1,7,1,1,1,61,"HighSchool",1,"StrongRep",1,1
1,38,1,2,1,3,1,0,38,"LessHS",2,"StrongDem",3,1
2,34,3,3,2,3,1,1,34,"SomeCollege",3,"WeakDem",3,1
1,34,2,3,6,1,1,0,34,"HighSchool",3,"WeakRep",1,1
2,51,2,3,4,1,1,1,51,"HighSchool",3,"Independent",1,1
2,37,1,1,6,3,1,1,37,"LessHS",1,"WeakRep",3,1
1,21,3,3,2,3,1,0,21,"SomeCollege",3,"WeakDem",3,1
2,30,2,4,7,2,1,1,30,"HighSchool",4,"StrongRep",2,1
1,69,1,1,2,2,1,0,69,"LessHS",1,"WeakDem",2,1
2,0,3,0,5,3,1,1,0,"SomeCollege",0,"IndLeanRep",3,1
2,54,1,3,5,2,1,1,54,"LessHS",3,"IndLeanRep",2,1
1,33,1,4,2,2,1,0,33,"LessHS",4,"WeakDem",2,1
2,66,1,1,1,3,1,1,66,"LessHS",1,"StrongDem",3,1
2,54,4,4,6,2,1,1,54,"CollegePlus",4,"WeakRep",2,1
2,72,2,2,7,2,1,1,72,"HighSchool",2,"StrongRep",2,1
1,71,1,1,2,1,1,0,71,"LessHS",1,"WeakDem",1,1
1,23,2,2,6,2,1,0,23,"HighSchool",2,"WeakRep",2,1
2,71,1,2,1,1,1,1,71,"LessHS",2,"StrongDem",1,1
2,60,1,3,2,2,1,1,60,"LessHS",3,"WeakDem",2,1
1,38,1,3,1,1,1,0,38,"LessHS",3,"StrongDem",1,1
2,34,2,3,1,3,1,1,34,"HighSchool",3,"StrongDem",3,1
2,55,1,2,2,2,1,1,55,"LessHS",2,"WeakDem",2,1
2,78,2,1,7,3,1,1,78,"HighSchool",1,"StrongRep",3,1
2,23,2,3,6,2,1,1,23,"HighSchool",3,"WeakRep",2,1
1,66,1,1,5,1,1,0,66,"LessHS",1,"IndLeanRep",1,1
2,31,3,2,1,3,1,1,31,"SomeCollege",2,"StrongDem",3,1
2,48,2,2,4,2,1,1,48,"HighSchool",2,"Independent",2,1
2,44,2,4,1,3,1,1,44,"HighSchool",4,"StrongDem",3,1
2,43,2,2,4,2,1,1,43,"HighSchool",2,"Independent",2,1
2,48,2,3,3,1,1,1,48,"HighSchool",3,"IndLeanDem",1,1
2,39,2,3,1,3,1,1,39,"HighSchool",3,"StrongDem",3,1
2,56,1,2,4,2,1,1,56,"LessHS",2,"Independent",2,1
1,37,2,4,2,2,1,0,37,"HighSchool",4,"WeakDem",2,1
2,65,3,3,6,2,1,1,65,"SomeCollege",3,"WeakRep",2,1
2,67,1,1,2,3,1,1,67,"LessHS",1,"WeakDem",3,1
2,64,1,1,6,1,1,1,64,"LessHS",1,"WeakRep",1,1
2,57,1,1,5,3,1,1,57,"LessHS",1,"IndLeanRep",3,1
2,31,1,3,6,2,1,1,31,"LessHS",3,"WeakRep",2,1
2,57,2,2,6,3,1,1,57,"HighSchool",2,"WeakRep",3,1
1,44,1,1,1,2,1,0,44,"LessHS",1,"StrongDem",2,1
2,68,2,2,7,3,1,1,68,"HighSchool",2,"StrongRep",3,1
2,72,2,2,2,1,1,1,72,"HighSchool",2,"WeakDem",1,1
2,53,3,5,7,3,1,1,53,"SomeCollege",5,"StrongRep",3,1
2,31,1,3,5,1,1,1,31,"LessHS",3,"IndLeanRep",1,1
1,52,2,4,7,2,1,0,52,"HighSchool",4,"StrongRep",2,1
2,40,2,4,3,3,1,1,40,"HighSchool",4,"IndLeanDem",3,1
1,33,2,3,3,1,1,0,33,"HighSchool",3,"IndLeanDem",1,1
2,28,2,3,2,2,1,1,28,"HighSchool",3,"WeakDem",2,1
2,35,4,3,2,2,1,1,35,"CollegePlus",3,"WeakDem",2,1
1,33,2,3,7,2,1,0,33,"HighSchool",3,"StrongRep",2,1
2,21,2,1,3,1,1,1,21,"HighSchool",1,"IndLeanDem",1,1
2,55,2,5,1,1,1,1,55,"HighSchool",5,"StrongDem",1,1
2,46,1,2,6,3,1,1,46,"LessHS",2,"WeakRep",3,1
2,57,1,4,7,2,1,1,57,"LessHS",4,"StrongRep",2,1
2,60,4,5,7,2,1,1,60,"CollegePlus",5,"StrongRep",2,1
2,43,4,5,6,3,1,1,43,"CollegePlus",5,"WeakRep",3,1
2,39,4,4,7,2,1,1,39,"CollegePlus",4,"StrongRep",2,1
1,22,2,1,2,1,1,0,22,"HighSchool",1,"WeakDem",1,1
2,31,2,3,2,1,1,1,31,"HighSchool",3,"WeakDem",1,1
1,33,1,1,6,1,1,0,33,"LessHS",1,"WeakRep",1,1
2,78,1,1,4,1,1,1,78,"LessHS",1,"Independent",1,1
2,34,4,4,1,2,1,1,34,"CollegePlus",4,"StrongDem",2,1
